bsm_id,bsm_scientific_name,bsm_common_name,bsm_species_id,exists_in_wt
3461,Melanerpes striatus,Hispaniolan Woodpecker,1320,t
3462,Melanerpes superciliaris,West Indian Woodpecker,2102,t
3463,Melanerpes uropygialis,Gila Woodpecker,1212,t
3472,Melanitta americana,Black Scoter,748,t
3473,Melanitta fusca,Velvet Scoter,328,f
3474,Melanitta nigra,Common Scoter,1014,t
3475,Melanitta perspicillata,Surf Scoter,2831,t
3477,Melanocorypha calandra,Calandra Lark,4682,t
3487,Melanoptila glabrirostris,Black Catbird,562,t
3489,Melanospiza bicolor,Black-faced Grassquit,532,t
3490,Melanotis caerulescens,Blue Mockingbird,631,t
3491,Melanotis hypoleucus,Blue-and-white Mockingbird,436,t
3492,Meleagris gallopavo,Wild Turkey,2778,t
3493,Meleagris ocellata,Ocellated Turkey,1569,t
3507,Mellisuga helenae,Bee Hummingbird,509,t
3508,Mellisuga minima,Vervain Hummingbird,2059,t
3510,Melopsittacus undulatus,Budgerigar,636,t
3511,Melopyrrha portoricensis,Puerto Rican Bullfinch,1648,t
3512,Melopyrrha violacea,Greater Antillean Bullfinch,2326,t
3513,Melospiza georgiana,Swamp Sparrow,194,t
3514,Melospiza lincolnii,Lincoln's Sparrow,284,t
3515,Melospiza melodia,Song Sparrow,2828,t
3516,Melozone aberti,Abert's Towhee,2179,t
3517,Melozone albicollis,White-throated Towhee,2126,t
3518,Melozone biarcuata,White-faced Ground-Sparrow,2078,t
3519,Melozone cabanisi,Cabanis's Ground-Sparrow,659,t
3520,Melozone crissalis,California Towhee,663,t
3521,Melozone fusca,Canyon Towhee,665,t
3522,Melozone kieneri,Rusty-crowned Ground-Sparrow,1698,t
3523,Melozone leucotis,White-eared Ground-Sparrow,2279,t
3526,Mergellus albellus,Smew,769,f
3528,Mergus serrator,Red-breasted Merganser,759,t
3530,Merops apiaster,European Bee-eater,4607,t
3545,Mesembrinibis cayennensis,Green Ibis,2337,t
3556,Micrastur mirandollei,Slaty-backed Forest-Falcon,1804,t
3557,Micrastur ruficollis,Barred Forest-Falcon,417,t
3558,Micrastur semitorquatus,Collared Forest-Falcon,995,t
3559,Micrathene whitneyi,Elf Owl,1094,t
3560,Microbates cinereiventris,Tawny-faced Gnatwren,1992,t
3565,Microcerculus marginatus,Scaly-breasted Wren,2242,t
3566,Microcerculus philomela,Nightingale Wren,1526,t
3571,Micromonacha lanceolata,Lanceolated Monklet,1396,t
3575,Micropygia schomburgkii,Ocellated Crake,1562,t
3576,Microrhopias quixensis,Dot-winged Antwren,1083,t
3583,Milvago chimachima,Yellow-headed Caracara,517,t
3585,Milvus migrans,Black Kite,557,t
3586,Milvus milvus,Red Kite,4564,t
3588,Mimus gilvus,Tropical Mockingbird,2006,t
3589,Mimus gundlachii,Bahama Mockingbird,2293,t
3592,Mimus polyglottos,Northern Mockingbird,155,t
3601,Mionectes oleagineus,Ochre-bellied Flycatcher,2402,t
3617,Mitrephanes phaeocercus,Tufted Flycatcher,2041,t
3618,Mitrospingus cassinii,Dusky-faced Tanager,2205,t
3627,Mniotilta varia,Black-and-white Warbler,2332,t
3632,Molothrus aeneus,Bronzed Cowbird,602,t
3633,Molothrus ater,Brown-headed Cowbird,795,t
3634,Molothrus bonariensis,Shiny Cowbird,1849,t
3635,Molothrus oryzivorus,Giant Cowbird,1209,t
3638,Momotus coeruliceps,Blue-capped Motmot,491,t
3639,Momotus lessonii,Lesson's Motmot,1426,t
3640,Momotus mexicanus,Russet-crowned Motmot,1700,t
3642,Momotus subrufescens,Whooping Motmot,2090,t
3649,Monasa morphoeus,White-fronted Nunbird,2080,t
3658,Monticola solitarius,Blue Rock Thrush,4686,t
3660,Montifringilla nivalis,White-winged Snowfinch,4687,t
3662,Morococcyx erythropygus,Lesser Ground-Cuckoo,1421,t
3663,Morphnarchus princeps,Barred Hawk,419,t
3664,Morphnus guianensis,Crested Eagle,1033,f
3665,Morus bassanus,Northern Gannet,1531,t
3670,Motacilla citreola,Citrine Wagtail,982,t
3672,Motacilla flava,Western Yellow Wagtail,4688,t
3676,Motacilla tschutschensis,Eastern Yellow Wagtail,1123,t
3681,Muscicapa dauurica,Asian Brown Flycatcher,2287,t
3685,Muscicapa sibirica,Dark-sided Flycatcher,1074,t
3686,Muscicapa striata,Spotted Flycatcher,1905,t
3694,Mustelirallus erythrops,Paint-billed Crake,1607,t
3695,Myadestes coloratus,Varied Solitaire,2054,t
3696,Myadestes elisabeth,Cuban Solitaire,1062,t
3697,Myadestes genibarbis,Rufous-throated Solitaire,1766,t
3698,Myadestes melanops,Black-faced Solitaire,534,t
3699,Myadestes obscurus,Omao,2183,t
3700,Myadestes occidentalis,Brown-backed Solitaire,471,t
3701,Myadestes palmeri,Puaiohi,1667,f
3703,Myadestes townsendi,Townsend's Solitaire,850,t
3708,Mycteria americana,Wood Stork,2113,t
3720,Myiarchus antillarum,Puerto Rican Flycatcher,1649,t
3722,Myiarchus barbirostris,Sad Flycatcher,1794,f
3724,Myiarchus cinerascens,Ash-throated Flycatcher,385,t
3725,Myiarchus crinitus,Great Crested Flycatcher,145,t
3727,Myiarchus nuttingi,Nutting's Flycatcher,1538,t
3728,Myiarchus panamensis,Panama Flycatcher,2360,t
3730,Myiarchus sagrae,La Sagra's Flycatcher,2349,t
3731,Myiarchus stolidus,Stolid Flycatcher,1940,t
3733,Myiarchus tuberculifer,Dusky-capped Flycatcher,1070,t
3734,Myiarchus tyrannulus,Brown-crested Flycatcher,2297,t
3736,Myiarchus yucatanensis,Yucatan Flycatcher,2018,t
3737,Myiobius atricaudus,Black-tailed Flycatcher,622,t
3739,Myiobius sulphureipygius,Sulphur-rumped Flycatcher,2406,t
3745,Myioborus miniatus,Slate-throated Redstart,1944,t
3747,Myioborus pictus,Painted Redstart,1602,t
3748,Myioborus torquatus,Collared Redstart,1003,t
3750,Myiodynastes chrysocephalus,Golden-crowned Flycatcher,1224,t
3751,Myiodynastes hemichrysus,Golden-bellied Flycatcher,1168,f
3752,Myiodynastes luteiventris,Sulphur-bellied Flycatcher,2241,t
3753,Myiodynastes maculatus,Streaked Flycatcher,1945,t
3757,Myiopagis gaimardii,Forest Elaenia,1138,t
3760,Myiopagis viridicata,Greenish Elaenia,2212,t
3765,Myiopsitta monachus,Monk Parakeet,1509,t
3767,Myiornis atricapillus,Black-capped Pygmy-Tyrant,591,t
3782,Myiothlypis fulvicauda,Buff-rumped Warbler,2306,t
3790,Myiozetetes cayanensis,Rusty-margined Flycatcher,1739,t
3793,Myiozetetes similis,Social Flycatcher,1889,t
3799,Myrmeciza longipes,White-bellied Antbird,2254,t
3822,Myrmornis torquata,Wing-banded Antbird,2035,t
3825,Myrmothera dives,Thicket Antpitta,1994,f
3831,Myrmotherula axillaris,White-flanked Antwren,2079,t
3834,Myrmotherula ignota,Moustached Antwren,1504,t
3842,Myrmotherula pacifica,Pacific Antwren,1590,t
3843,Myrmotherula schisticolor,Slaty Antwren,1865,t
3858,Nannopterum auritum,Double-crested Cormorant,2335,f
3859,Nannopterum brasilianum,Neotropic Cormorant,1560,f
3881,Neomorphus geoffroyi,Rufous-vented Ground-Cuckoo,2375,t
3899,Nesospingus speculiferus,Puerto Rican Tanager,1658,t
3901,Netta rufina,Red-crested Pochard,4578,t
3918,Ninox japonica,Northern Boobook,1527,t
3928,Noise,Noise,4783,f
3934,Notharchus hyperrhynchus,White-necked Puffbird,2109,t
3937,Notharchus pectoralis,Black-breasted Puffbird,2296,t
3939,Notharchus tectus,Pied Puffbird,1690,t
3940,Nothocercus bonapartei,Highland Tinamou,1318,t
3954,Nucifraga columbiana,Clark's Nutcracker,984,t
3955,Numenius americanus,Long-billed Curlew,2218,t
3956,Numenius arquata,Eurasian Curlew,1106,t
3957,Numenius madagascariensis,Far Eastern Curlew,1129,t
3959,Numenius phaeopus,Whimbrel,778,t
3960,Numenius tahitiensis,Bristle-thighed Curlew,620,t
3961,Numida meleagris,Helmeted Guineafowl,1307,t
3962,Nyctanassa violacea,Yellow-crowned Night Heron,2418,t
3965,Nyctibius grandis,Great Potoo,1254,t
3966,Nyctibius griseus,Common Potoo,1029,t
3967,Nyctibius jamaicensis,Northern Potoo,1534,t
3969,Nycticorax nycticorax,Black-crowned Night Heron,782,t
3970,Nyctidromus albicollis,Common Pauraque,1008,t
3972,Nyctiphrynus mcleodii,Eared Poorwill,2321,f
3973,Nyctiphrynus ocellatus,Ocellated Poorwill,2403,t
3975,Nyctiphrynus yucatanicus,Yucatan Poorwill,2422,t
3984,Nystalus radiatus,Barred Puffbird,428,t
4005,Odocoileus virginianus,White-tailed Deer,2699,f
4011,Odontophorus gujanensis,Marbled Wood-Quail,2226,t
4012,Odontophorus guttatus,Spotted Wood-Quail,1917,t
4014,Odontophorus leucolaemus,Black-breasted Wood-Quail,475,t
4016,Odontophorus melanotis,Black-eared Wood-Quail,524,t
4033,Oenanthe hispanica,Western Black-eared Wheatear,4690,t
4034,Oenanthe isabellina,Isabelline Wheatear,4692,t
4035,Oenanthe leucopyga,White-crowned Wheatear,4693,t
4036,Oenanthe leucura,Black Wheatear,4691,t
4039,Oenanthe oenanthe,Northern Wheatear,157,t
4041,Oenanthe pleschanka,Pied Wheatear,337,t
4044,Oncostoma cinereigulare,Northern Bentbill,1528,t
4045,Oncostoma olivaceum,Southern Bentbill,1884,t
4053,Onychoprion aleuticus,Aleutian Tern,2289,t
4054,Onychoprion anaethetus,Bridled Tern,607,f
4055,Onychoprion fuscatus,Sooty Tern,1896,t
4059,Oporornis agilis,Connecticut Warbler,107,t
4068,Oreomystis bairdi,Akikiki,357,f
4069,Oreophasis derbianus,Horned Guan,1323,t
4072,Oreortyx pictus,Mountain Quail,1514,t
4073,Oreoscoptes montanus,Sage Thrasher,1799,t
4075,Oreothlypis gutturalis,Flame-throated Warbler,1146,t
4076,Oreothlypis superciliosa,Crescent-chested Warbler,695,t
4079,Oressochen jubatus,Orinoco Goose,1581,t
4091,Oriolus oriolus,Eurasian Golden Oriole,4695,t
4101,Oriturus superciliosus,Striped Sparrow,1925,t
4102,Ornithion brunneicapillus,Brown-capped Tyrannulet,503,t
4104,Ornithion semiflavum,Yellow-bellied Tyrannulet,401,t
4115,Ortalis leucogastra,White-bellied Chachalaca,2036,t
4117,Ortalis poliocephala,West Mexican Chachalaca,2105,t
4118,Ortalis ruficauda,Rufous-vented Chachalaca,1784,t
4120,Ortalis vetula,Plain Chachalaca,1639,t
4121,Ortalis wagleri,Rufous-bellied Chachalaca,1681,t
4155,Otus scops,Eurasian Scops Owl,4763,t
4159,Otus sunia,Oriental Scops Owl,1584,t
4161,Oxyruncus cristatus,Sharpbill,1848,t
4163,Oxyura jamaicensis,Ruddy Duck,765,t
4189,Pachyramphus aglaiae,Rose-throated Becard,1760,t
4190,Pachyramphus albogriseus,Black-and-white Becard,2294,t
4192,Pachyramphus cinnamomeus,Cinnamon Becard,979,t
4197,Pachyramphus niger,Jamaican Becard,1348,t
4198,Pachyramphus polychopterus,White-winged Becard,2168,t
4199,Pachyramphus rufus,Cinereous Becard,980,t
4202,Pachyramphus versicolor,Barred Becard,412,t
4204,Pachysylvia aurantiifrons,Golden-fronted Greenlet,1190,t
4205,Pachysylvia decurtata,Lesser Greenlet,1431,t
4209,Padda oryzivora,Java Sparrow,1362,f
4210,Palmeria dolei,Akohekohe,358,f
4211,Pampa curvipennis,Wedge-tailed Sabrewing,2120,f
4212,Pandion haliaetus,Osprey,945,t
4213,Panterpe insignis,Fiery-throated Hummingbird,1145,t
4215,Panyptila sanctihieronymi,Great Swallow-tailed Swift,1272,t
4217,Parabuteo unicinctus,Harris's Hawk,1298,t
4218,Paraclaravis mondetoura,Maroon-chested Ground Dove,2351,t
4226,Pardirallus maculatus,Spotted Rail,1910,t
4230,Parkesia motacilla,Louisiana Waterthrush,1451,t
4231,Parkesia noveboracensis,Northern Waterthrush,111,t
4232,Paroaria capitata,Yellow-billed Cardinal,2175,t
4233,Paroaria coronata,Red-crested Cardinal,1696,t
4236,Paroreomyza montana,Maui Alauahio,1468,t
4238,Parus major,Great Tit,4697,t
4246,Passer domesticus,House Sparrow,829,t
4249,Passer hispaniolensis,Spanish Sparrow,4698,t
4250,Passer italiae,Italian Sparrow,4699,t
4253,Passer montanus,Eurasian Tree Sparrow,1139,t
4258,Passerculus sandwichensis,Savannah Sparrow,193,t
4259,Passerella iliaca,Fox Sparrow,2807,t
4260,Passerina amoena,Lazuli Bunting,127,t
4261,Passerina caerulea,Blue Grosbeak,796,t
4262,Passerina ciris,Painted Bunting,1592,t
4263,Passerina cyanea,Indigo Bunting,1338,t
4264,Passerina leclancherii,Orange-breasted Bunting,1550,t
4265,Passerina rositae,Rose-bellied Bunting,1680,t
4266,Passerina versicolor,Varied Bunting,2051,t
4269,Patagioenas cayennensis,Pale-vented Pigeon,2365,t
4271,Patagioenas fasciata,Band-tailed Pigeon,626,t
4272,Patagioenas flavirostris,Red-billed Pigeon,1685,t
4273,Patagioenas goodsoni,Dusky Pigeon,1080,t
4274,Patagioenas leucocephala,White-crowned Pigeon,2267,t
4276,Patagioenas nigrirostris,Short-billed Pigeon,1812,t
4278,Patagioenas plumbea,Plumbeous Pigeon,2363,t
4279,Patagioenas speciosa,Scaled Pigeon,1831,t
4280,Patagioenas squamosa,Scaly-naped Pigeon,1882,t
4281,Patagioenas subvinacea,Ruddy Pigeon,2374,t
4284,Pavo cristatus,Indian Peafowl,1340,t
4288,Pelecanus erythrorhynchos,American White Pelican,832,t
4289,Pelecanus occidentalis,Brown Pelican,604,t
4311,Penelope purpurascens,Crested Guan,1036,t
4314,Penelopina nigra,Highland Guan,1310,t
4338,Perisoreus canadensis,Canada Jay,186,t
4339,Perisoreus infaustus,Siberian Jay,4700,t
4341,Pernis apivorus,European Honey-buzzard,4567,t
4345,Petrochelidon fulva,Cave Swallow,670,t
4347,Petrochelidon pyrrhonota,Cliff Swallow,788,t
4358,Petronia petronia,Rock Sparrow,4701,t
4359,Peucaea aestivalis,Bachman's Sparrow,79,t
4360,Peucaea botterii,Botteri's Sparrow,588,t
4361,Peucaea carpalis,Rufous-winged Sparrow,1788,t
4362,Peucaea cassinii,Cassin's Sparrow,2308,t
4363,Peucaea humeralis,Black-chested Sparrow,488,t
4364,Peucaea mystacalis,Bridled Sparrow,598,t
4365,Peucaea ruficauda,Stripe-headed Sparrow,2243,t
4366,Peucaea sumichrasti,Cinnamon-tailed Sparrow,1049,t
4367,Peucedramus taeniatus,Olive Warbler,1633,t
4368,Pezopetes capitalis,Large-footed Finch,1435,t
4382,Phaenicophilus palmarum,Black-crowned Palm-Tanager,2196,t
4383,Phaenostictus mcleannani,Ocellated Antbird,2228,t
4384,Phaeochroa cuvierii,Scaly-breasted Hummingbird,1813,t
4385,Phaeomyias murina,Mouse-colored Tyrannulet,1486,t
4386,Phaethon aethereus,Red-billed Tropicbird,1748,t
4387,Phaethon lepturus,White-tailed Tropicbird,2167,t
4388,Phaethon rubricauda,Red-tailed Tropicbird,1768,t
4393,Phaethornis guy,Green Hermit,1239,t
4395,Phaethornis longirostris,Long-billed Hermit,2346,t
4403,Phaethornis striigularis,Stripe-throated Hermit,1937,t
4407,Phaetusa simplex,Large-billed Tern,1412,t
4408,Phainopepla nitens,Phainopepla,1624,t
4409,Phalacrocorax carbo,Great Cormorant,2336,t
4410,Phalaenoptilus nuttallii,Common Poorwill,1011,t
4412,Phalaropus lobatus,Red-necked Phalarope,762,t
4413,Phalaropus tricolor,Wilson's Phalarope,2281,t
4419,Pharomachrus auriceps,Golden-headed Quetzal,1208,t
4421,Pharomachrus mocinno,Resplendent Quetzal,1717,t
4429,Pheucticus chrysopeplus,Yellow Grosbeak,456,t
4430,Pheucticus ludovicianus,Rose-breasted Grosbeak,946,t
4431,Pheucticus melanocephalus,Black-headed Grosbeak,878,t
4432,Pheucticus tibialis,Black-thighed Grosbeak,624,t
4433,Pheugopedius atrogularis,Black-throated Wren,634,t
4437,Pheugopedius fasciatoventris,Black-bellied Wren,445,t
4438,Pheugopedius felix,Happy Wren,1302,t
4440,Pheugopedius maculipectus,Spot-breasted Wren,1815,t
4442,Pheugopedius rutilus,Rufous-breasted Wren,2367,t
4444,Pheugopedius spadix,Sooty-headed Wren,1857,t
4453,Philortyx fasciatus,Banded Quail,429,t
4456,Philydor fuscipenne,Slaty-winged Foliage-gleaner,1964,t
4465,Phoebastria immutabilis,Laysan Albatross,2344,t
4466,Phoebastria nigripes,Black-footed Albatross,528,t
4473,Phoenicopterus roseus,Greater Flamingo,4743,t
4474,Phoenicopterus ruber,American Flamingo,364,t
4483,Phoenicurus ochruros,Black Redstart,4702,t
4484,Phoenicurus phoenicurus,Common Redstart,1035,t
4503,Phyllomyias burmeisteri,Rough-legged Tyrannulet,2370,t
4506,Phyllomyias griseiceps,Sooty-headed Tyrannulet,1855,t
4526,Phylloscartes superciliaris,Rufous-browed Tyrannulet,1692,t
4532,Phylloscopus bonelli,Western Bonelli's Warbler,4704,t
4533,Phylloscopus borealis,Arctic Warbler,381,t
4542,Phylloscopus collybita,Common Chiffchaff,2309,t
4545,Phylloscopus examinandus,Kamchatka Leaf Warbler,1387,t
4548,Phylloscopus fuscatus,Dusky Warbler,1082,t
4553,Phylloscopus ibericus,Iberian Chiffchaff,4706,t
4555,Phylloscopus inornatus,Yellow-browed Warbler,402,t
4579,Phylloscopus sibilatrix,Wood Warbler,2114,t
4587,Phylloscopus trochiloides,Greenish Warbler,4703,t
4588,Phylloscopus trochilus,Willow Warbler,2098,t
4599,Piaya cayana,Squirrel Cuckoo,2247,t
4602,Pica hudsonia,Black-billed Magpie,785,t
4603,Pica nuttalli,Yellow-billed Magpie,392,t
4606,Picoides arcticus,Black-backed Woodpecker,2334,t
4607,Picoides dorsalis,American Three-toed Woodpecker,872,t
4608,Picoides tridactylus,Eurasian Three-toed Woodpecker,4749,t
4610,Piculus callopterus,Stripe-cheeked Woodpecker,1827,t
4611,Piculus chrysochloros,Golden-green Woodpecker,1199,t
4625,Picumnus olivaceus,Olivaceous Piculet,1575,t
4640,Picus viridis,Eurasian Green Woodpecker,4751,t
4643,Pinicola enucleator,Pine Grosbeak,820,t
4650,Pionus menstruus,Blue-headed Parrot,541,t
4651,Pionus senilis,White-crowned Parrot,2266,t
4656,Pipilo chlorurus,Green-tailed Towhee,1279,t
4657,Pipilo erythrophthalmus,Eastern Towhee,2333,t
4658,Pipilo maculatus,Spotted Towhee,165,t
4659,Pipilo ocai,Collared Towhee,1020,t
4677,Piranga erythrocephala,Red-headed Tanager,1729,t
4678,Piranga flava,Hepatic Tanager,386,t
4679,Piranga leucoptera,White-winged Tanager,2172,t
4680,Piranga ludoviciana,Western Tanager,119,t
4681,Piranga olivacea,Scarlet Tanager,163,t
4682,Piranga roseogularis,Rose-throated Tanager,1767,t
4683,Piranga rubra,Summer Tanager,1961,t
4685,Pitangus lictor,Lesser Kiskadee,1425,t
4686,Pitangus sulphuratus,Great Kiskadee,1216,t
4699,Pittasoma michleri,Black-crowned Antpitta,478,t
4702,Platalea ajaja,Roseate Spoonbill,1749,t
4703,Platalea leucorodia,Eurasian Spoonbill,1114,t
4709,Platyrinchus cancrominus,Stub-tailed Spadebill,1955,t
4710,Platyrinchus coronatus,Golden-crowned Spadebill,2328,t
4713,Platyrinchus mystaceus,White-throated Spadebill,2119,t
4723,Plectrophenax hyperboreus,McKay's Bunting,2353,t
4724,Plectrophenax nivalis,Snow Bunting,863,t
4725,Plegadis chihi,White-faced Ibis,897,t
4726,Plegadis falcinellus,Glossy Ibis,2330,t
4733,Ploceus cucullatus,Village Weaver,2250,t
4753,Pluvialis apricaria,European Golden Plover,1110,t
4754,Pluvialis dominica,American Golden Plover,2290,t
4755,Pluvialis fulva,Pacific Golden Plover,1595,t
4764,Podiceps cristatus,Great Crested Grebe,4752,t
4766,Podiceps grisegena,Red-necked Grebe,846,t
4770,Podilymbus podiceps,Pied-billed Grebe,843,t
4772,Poecile atricapillus,Black-capped Chickadee,691,t
4773,Poecile carolinensis,Carolina Chickadee,649,t
4775,Poecile gambeli,Mountain Chickadee,818,t
4776,Poecile hudsonicus,Boreal Chickadee,2708,t
4780,Poecile rufescens,Chestnut-backed Chickadee,675,t
4781,Poecile sclateri,Mexican Chickadee,1489,t
4784,Poecilostreptus cabanisi,Azure-rumped Tanager,380,t
4795,Poecilotriccus sylvia,Slate-headed Tody-Flycatcher,1852,t
4811,Poliocrania exsul,Chestnut-backed Antbird,674,t
4813,Polioptila albiloris,White-lored Gnatcatcher,2103,t
4816,Polioptila californica,California Gnatcatcher,657,t
4819,Polioptila lembeyei,Cuban Gnatcatcher,1055,f
4820,Polioptila melanura,Black-tailed Gnatcatcher,2135,t
4821,Polioptila nigriceps,Black-capped Gnatcatcher,484,t
4822,Polioptila plumbea,Tropical Gnatcatcher,2002,t
4823,Polioptila schistaceigula,Slate-throated Gnatcatcher,1932,t
4825,Polyerata amabilis,Blue-chested Hummingbird,486,f
4826,Polyerata decora,Charming Hummingbird,703,f
4851,Pooecetes gramineus,Vesper Sparrow,285,t
4853,Porphyrio flavirostris,Azure Gallinule,406,t
4855,Porphyrio martinica,Purple Gallinule,1668,t
4860,Porzana carolina,Sora,894,t
4861,Porzana porzana,Spotted Crake,1901,t
4864,Premnoplex brunnescens,Spotted Barbtail,2246,t
4896,Priotelus roseigaster,Hispaniolan Trogon,1319,t
4897,Priotelus temnurus,Cuban Trogon,1064,t
4903,Procnias tricarunculatus,Three-wattled Bellbird,2045,t
4905,Progne elegans,Southern Martin,1891,t
4906,Progne subis,Purple Martin,821,t
4907,Progne tapera,Brown-chested Martin,490,t
4912,Protonotaria citrea,Prothonotary Warbler,1653,t
4913,Prunella collaris,Alpine Accentor,4709,t
4915,Prunella modularis,Dunnock,4708,t
4916,Prunella montanella,Siberian Accentor,1858,t
4917,Prunella ocularis,Radde's Accentor,4711,t
4921,Psaltriparus minimus,Bushtit,640,t
4926,Psarocolius decumanus,Crested Oropendola,1039,t
4927,Psarocolius montezuma,Montezuma Oropendola,1512,t
4929,Psarocolius wagleri,Chestnut-headed Oropendola,961,t
4934,Pseudacris crucifer,Spring Peeper,87,f
4942,Pseudastur albicollis,White Hawk,2086,t
4948,Pseudocolaptes lawrencii,Buffy Tuftedcheek,641,f
4955,Pseudonestor xanthophrys,Maui Parrotbill,1477,f
4957,Pseudopipra pipra,White-crowned Manakin,2148,f
4965,Pseudotriccus pelzelni,Bronze-olive Pygmy-Tyrant,587,t
5000,Psilorhinus morio,Brown Jay,599,t
5001,Psiloscops flammeolus,Flammulated Owl,1136,t
5003,Psittacara finschi,Crimson-fronted Parakeet,697,t
5004,Psittacara holochlorus,Green Parakeet,1241,t
5006,Psittacara mitratus,Mitred Parakeet,1502,t
5007,Psittacara strenuus,Pacific Parakeet,1593,t
5042,Pterocles alchata,Pin-tailed Sandgrouse,4757,t
5043,Pterocles exustus,Chestnut-bellied Sandgrouse,677,t
5045,Pterocles orientalis,Black-bellied Sandgrouse,4758,t
5047,Pterodroma cervicalis,White-necked Petrel,2108,f
5048,Pterodroma cookii,Cook's Petrel,1009,f
5049,Pterodroma externa,Juan Fernandez Petrel,2216,f
5050,Pterodroma hypoleuca,Bonin Petrel,586,t
5051,Pterodroma inexpectata,Mottled Petrel,1510,f
5052,Pterodroma madeira,Zino's Petrel,2033,t
5053,Pterodroma neglecta,Kermadec Petrel,1380,f
5054,Pterodroma nigripennis,Black-winged Petrel,644,f
5055,Pterodroma phaeopygia,Galapagos Petrel,1157,f
5056,Pterodroma sandwichensis,Hawaiian Petrel,2398,f
5063,Pteroglossus frantzii,Fiery-billed Aracari,2207,f
5066,Pteroglossus torquatus,Collared Aracari,986,t
